Domaine,Temps_Lecture,Scrolls,Clics,Progression,Note_Quiz
Sciences,39.61091374913224,5,73,0.6402362773554018,15.513499911897396
Langues,46.9933279382412,39,38,0.021706678979215632,17.17793426538246
Langues,29.20490275542247,34,85,0.6613630809413469,12.35609481786668
Sciences,35.47810143221876,1,18,0.8507829323690559,17.22948536883069
Histoire,54.4016568266347,41,19,0.16655054366959265,20.0
Sciences,42.48954283542154,14,53,0.7428519956446031,15.967907247134608
Littérature,36.777506602095,15,98,0.8410437860287626,16.95016149336015
Langues,13.561123057094562,12,17,0.8596635300707433,14.71431606963885
Littérature,18.80076058889555,6,48,0.536647457028499,15.410923002129762
Sciences,20.049579190781166,25,93,0.9811674393472619,10.085126695857324
Histoire,41.15741462261473,14,84,0.3343844804726256,14.882187976961294
Histoire,15.405637585227502,43,96,0.42291149035989384,7.58912069295556
Langues,11.449743499081324,3,31,0.4474630353497324,12.310681058515414
Sciences,28.017527882593264,3,66,0.36442440672765863,12.509816526462275
Littérature,45.94295892544038,10,19,0.685749491802129,20.0
Littérature,44.66246771510297,33,49,0.41641377668968105,20.0
Histoire,49.63351759751946,2,56,0.3844334747454815,19.042861817274623
Langues,44.81241281346548,46,61,0.15369939661724563,15.341439215931176
Sciences,40.664278930073095,47,36,0.5813090800376814,15.583252603035223
Littérature,34.30810483788226,40,25,0.76655603021303,16.9878041804453
Histoire,20.424916024398527,2,82,0.3334048222983418,10.872440844967251
Langues,38.427402792830904,19,88,0.8951675224626525,15.360431976420058
Histoire,41.83123741041706,27,72,0.4538113768202596,15.543084521601132
Langues,16.187166420735814,42,79,0.4875601917314535,9.04417233297474
Sciences,38.25736693015674,16,13,0.9869779152795718,19.22254408420947
Histoire,14.88743565967758,8,74,0.11682046839928617,9.123044953954322
Littérature,37.35384011532459,4,21,0.5469260491261146,20.0
Langues,17.945944550932076,48,49,0.8146026563990248,12.098503884054288
Histoire,15.950677360416652,41,7,0.5148829340009842,13.447598734813342
Langues,15.655002800691832,37,81,0.29947335451712565,8.354452198106658
Histoire,55.55126564154535,46,20,0.5710855196382392,20.0
Histoire,39.90436587262211,33,98,0.9906034634268139,14.755785789343408
Sciences,22.507936110106947,15,16,0.3699124533302527,14.046394597678667
Littérature,13.572443899604572,46,18,0.20369575182284416,12.212900799632273
Histoire,36.80907092560513,47,99,0.33213939635958034,11.68981604815327
Sciences,17.24014854384043,38,94,0.45729374683272206,7.123043362729991
Langues,48.920146720225034,37,63,0.08946083526188131,16.366663002875868
Langues,34.80548283009036,31,59,0.1685069133385153,13.819808164409968
Histoire,46.32244424286699,12,88,0.5564919724287347,16.415269267569467
Littérature,29.786329941007104,21,13,0.9830333195353329,19.41994163140487
Langues,45.11613723101803,42,51,0.3326580963356085,16.617456128403756
Histoire,44.230717817150605,37,8,0.5518171710243776,19.754193855491398
Langues,38.070810403785174,25,24,0.2639161327900942,17.16393692357852
Sciences,52.28698170790647,49,21,0.06795313151147186,18.714961589538632
Histoire,39.12367868011884,43,68,0.05142612420077863,13.467496883531007
Histoire,38.90552053899111,41,57,0.7166240778302935,15.955096677793696
Histoire,25.399155367116677,12,39,0.4361458852281267,14.481795223185136
Sciences,56.57531330587833,34,6,0.9269827254370306,20.0
Histoire,35.85697857768926,41,46,0.30147683940233416,14.81220073999953
Histoire,29.58573287867857,46,41,0.34155113679465154,13.632707528949753
Sciences,37.08211457813088,21,1,0.4655216266365466,19.083212514605858
Langues,17.262106936736874,21,46,0.8129303565895921,13.211783353344668
Sciences,23.25626185606024,35,26,0.1731343813688475,12.133932312044108
Littérature,25.33409310849042,13,46,0.9703087664000577,18.6607760981711
Sciences,35.75793845906607,18,62,0.771040314804158,14.921661863773938
Langues,44.77554169038884,8,54,0.10149119787286498,17.14211374053006
Histoire,24.360123106385778,6,36,0.19006603009357603,13.889958448816934
Histoire,16.788299779444568,9,12,0.11640136459072181,13.237736040117104
Sciences,37.96090913876201,48,78,0.371652717944968,11.769162482071863
Littérature,52.73249156893769,36,15,0.9811637459275943,20.0
Sciences,30.911604318403903,47,36,0.3280089187435544,13.50109579148695
Littérature,33.788645447353076,44,25,0.789652608983041,20.0
Sciences,24.460425607743126,37,37,0.8811001133332755,13.668220699005555
Littérature,50.441706165802685,31,24,0.7333497844203501,20.0
Littérature,16.033247269211923,1,19,0.7430322052808175,19.768281818053666
Histoire,18.554435884605848,27,91,0.2835596316296519,8.748230599442143
Littérature,59.997830637886246,32,22,0.7272218403818791,20.0
Histoire,44.110787631476,6,14,0.3406995690540099,20.0
Sciences,37.402620328835525,45,66,0.9300512444342653,13.790615905182568
Sciences,49.75539725791561,36,99,0.02077975280670763,13.580549040579191
Sciences,59.844122733572085,7,88,0.3462286303577147,17.479641080934183
Sciences,19.543714042537715,19,45,0.9702339305668699,13.234557073620804
Sciences,49.56965193788881,25,87,0.8012282035306655,16.61207713442121
Histoire,27.108104129358036,21,14,0.8905340891548266,17.402670959484446
Sciences,46.561634249263555,12,47,0.3045640502574125,17.005788808457535
Littérature,45.382986376888844,43,65,0.3121079123612579,18.426915711816964
Langues,59.916502139902065,44,95,0.35136639813911896,17.22422790700055
Histoire,15.593602591823293,21,19,0.9574838107055191,14.99075511317263
Littérature,10.106269740826386,45,59,0.6024478462444268,10.069494696059348
Langues,47.38922323055614,21,41,0.4053176195421524,18.738499660239686
Langues,38.438845914940345,30,59,0.932520506119538,16.764312336389196
Histoire,44.54370639808284,15,8,0.9705349942511968,20.0
Littérature,47.67625174131989,1,39,0.13075404690785375,20.0
Langues,34.675327588791816,48,90,0.7324798636698231,12.854196584565894
Langues,27.826726252029225,11,11,0.8815689022934654,18.101472517433272
Histoire,48.518794315124914,28,99,0.5404272136709654,15.548731634133086
Sciences,29.006496433302722,23,56,0.12777844671803384,11.708912838451047
Langues,41.10961347452081,42,91,0.6585285141662759,14.183962111409091
Histoire,54.670301325782724,8,52,0.6409408350168612,20.0
Histoire,17.919573605069445,9,44,0.4509530116654178,12.715683031679003
Littérature,10.445307994597876,46,27,0.10712470793438778,10.291469970641112
Histoire,22.837830559934954,33,72,0.8479406190105466,12.435085467298702
Histoire,49.87359717232944,34,31,0.688729701777639,20.0
Sciences,38.34128212450804,23,47,0.17854386805937184,15.330681641575406
Langues,57.3080431767716,26,56,0.2125851020302184,19.416122609171378
Littérature,37.39370499308397,25,80,0.8695718338131279,17.66014837644643
Histoire,23.289069129432473,20,42,0.9095542443018255,15.04624405165775
Littérature,48.294265234966794,25,85,0.9496104344243742,19.572816881393315
Langues,42.87751929575052,44,97,0.6475096158054752,14.089339430700912
Histoire,51.03416799807932,32,25,0.3347681210368847,19.897557932719454
Histoire,43.39992380112087,1,35,0.5201504204873747,19.3147676150686
Littérature,32.59745051847577,42,60,0.265335853247031,15.400999775025847
Sciences,23.854133454685517,4,43,0.38795331008981504,12.535080879463345
Langues,12.780023238462947,38,8,0.4475361972413011,12.581499444579986
Langues,25.3968126337683,42,97,0.3028888547806803,9.381064650544603
Langues,12.312923878330935,49,25,0.026793114435169185,9.509191310067774
Histoire,31.50135353760187,45,16,0.17171285823696492,15.096861009912471
Histoire,21.289995594524015,10,62,0.0834649407871505,11.122293127815682
Histoire,45.18238041459948,21,44,0.3795791971489305,18.009195829233896
Littérature,21.00892632782505,46,40,0.8401717412557672,14.063743598159974
Langues,14.071591778316902,25,19,0.6895938938445688,13.578290864752194
Langues,51.939863919998636,39,81,0.6260832428888513,17.119678604947147
Langues,13.00164301471325,36,64,0.31368267292904317,8.872501057371782
Sciences,47.547922967474605,6,46,0.5915941405325666,18.505176086602418
Histoire,56.47126629908167,39,37,0.4575441947471567,20.0
Langues,15.356455934068732,36,75,0.3867756472006072,8.992292200664899
Langues,37.98339649345469,37,95,0.13939981975803584,12.063895840005383
Histoire,32.586335512668384,6,61,0.7314552421811048,15.834784390539923
Histoire,49.93550293581117,26,39,0.5934825752894645,19.65768595682314
Langues,41.17400030523437,37,83,0.7769531399550834,15.188737003652907
Littérature,23.91367182855763,16,76,0.8661522064273178,14.943691608987098
Littérature,10.073450307118511,2,32,0.9519754307223169,16.11916438968537
Littérature,34.14338644207579,34,21,0.3371911970099012,20.0
Littérature,54.705444119673324,8,15,0.5236406021842703,20.0
Sciences,55.26815851613336,47,40,0.7952091645532814,19.413670714459048
Littérature,16.264849152674717,30,70,0.15951678890258458,13.186217329665828
Langues,53.033848367934446,27,23,0.013138179950767714,19.943891730876455
Langues,11.72156428984071,27,13,0.08791882083375202,11.192355413941515
Langues,14.61746376701061,12,86,0.4945804555928949,9.508079638357364
Littérature,58.311040618225014,38,83,0.8394526193359514,19.28590965958688
Histoire,29.34837035957774,4,66,0.10492239949897553,13.044999300580322
Langues,13.539194832636046,26,39,0.4293838381195376,11.302897098683713
Littérature,33.52276771767607,33,24,0.08313115025494822,16.33706162771373
Sciences,12.30685098673794,5,19,0.10488204431944548,10.9273297164938
Sciences,10.818507744967977,1,28,0.9572400328223238,14.10198262141113
Langues,38.087511471793235,25,49,0.1636364229697732,15.393881564062035
Histoire,20.560310989754832,7,53,0.9912233450465563,14.622970603313611
Sciences,41.09562948941332,5,53,0.8101973709159415,18.119386337223762
Littérature,26.734963192184072,33,30,0.08044576838176287,12.984956514145232
Littérature,16.62385164423014,44,24,0.7289154601020917,15.912296510929878
Sciences,59.22009291141689,25,69,0.5290631215693234,18.995729440132834
Langues,22.49707077410487,21,21,0.10622707160690603,13.494564868783215
Langues,13.098857303709835,11,48,0.7524888186828211,12.417797190311466
Sciences,23.941831010016465,21,76,0.6193739690914165,10.837976567103356
Littérature,22.58500279501058,34,63,0.8212091651619722,14.179879838103934
Histoire,24.982315210879,4,6,0.351363464420436,16.422064979495584
Littérature,27.783711560037315,15,48,0.9404194946523197,17.03804623880312
Histoire,50.25825903897845,43,3,0.8190934566789957,20.0
Histoire,12.989221797390096,5,86,0.6187254528652728,9.877828159553525
Sciences,27.726633503287875,17,20,0.6362678767194608,14.391138026746978
Langues,15.18727714826156,4,30,0.31326481636415004,12.678169280486909
Histoire,59.109832304502,6,97,0.9593114254319218,19.679381989942367
Littérature,17.198586615707658,5,18,0.24053377767812778,16.868267441216695
Langues,33.9517472404398,23,50,0.15522257005182294,14.447295387496212
Langues,34.002171630195456,29,58,0.64855813422312,15.152993084204292
Littérature,49.05891042842296,2,79,0.851600457519315,20.0
Sciences,23.607293564566664,9,98,0.19463240422069206,8.925892664441129
Langues,46.88869287583348,39,63,0.4278729492965828,16.643440024565994
Histoire,11.316927957042868,41,86,0.5817013615783524,7.947986222906879
Littérature,56.35752188236618,11,11,0.25146119555048874,20.0
Histoire,14.947782562895886,37,20,0.1095779348223126,11.191529432517788
Littérature,34.0414752189278,16,81,0.8217673283418603,17.31301058703448
Littérature,18.67148566308365,10,63,0.9850001477101467,15.239216901164385
Langues,28.43083864829121,7,29,0.979529407863518,17.603685231181224
Littérature,42.10102583847434,24,39,0.5359920733822785,18.74882104072598
Langues,17.123608748822576,29,17,0.7218395504572744,14.29085030850582
Littérature,24.455425996522138,44,41,0.9244797404603475,15.829877856493093
Langues,43.95911663517549,20,3,0.6643316417327363,20.0
Langues,52.22722737985675,21,13,0.755338517040998,20.0
Sciences,39.64488812005078,24,67,0.9638774305124445,15.566809490115633
Langues,36.149233263951174,43,17,0.3063219726557872,16.5509988374315
Langues,15.480450613499471,41,86,0.22989032549144162,7.613039584105923
Langues,17.327023077663313,41,40,0.517560247489997,11.77428709633675
Sciences,57.90956855787748,14,10,0.060692199202437846,20.0
Histoire,10.131243004182274,37,26,0.27511830099417556,10.33152022621024
Histoire,34.22093431737146,28,49,0.3559721483292687,14.942716617144098
Sciences,47.81712403710623,40,79,0.905314473854506,16.317681538383003
Langues,20.498151510313917,39,78,0.19734057197756527,9.197427075532572
Langues,32.97818581639318,25,51,0.6815538191425179,15.61191168401
Littérature,34.65305954726105,49,47,0.49059883994251763,17.60990855865017
Histoire,23.0198578850764,44,10,0.8583506137635087,15.786065656758392
Langues,53.93756255330879,27,63,0.28739033855627116,18.35828813789395
Langues,56.25780900361162,47,91,0.3548713965279069,16.540831445397274
Histoire,47.46684252094134,22,84,0.8157679700420049,17.12793747613394
Langues,10.43182958585235,15,8,0.7869057955030379,14.228087846750789
Sciences,41.44627838662079,13,78,0.32408797493307895,13.75505744974592
Langues,21.605593399029964,13,14,0.5727010887760211,15.559657919435194
Langues,23.359232955698282,29,27,0.6754147900904852,14.846241135909953
Histoire,19.19019774520618,47,67,0.969707461121453,11.836246720569836
Sciences,38.62057142282957,35,77,0.783538225660205,13.506404135435046
Littérature,32.33593279767487,12,11,0.23609521480020212,19.48395006865191
Histoire,19.67820546847169,43,56,0.20286834457499192,10.18998515535685
Littérature,56.63204655100589,17,2,0.43430725289772965,20.0
Littérature,21.961157665971566,42,72,0.5397759359303425,11.725233009592383
Sciences,48.936945175356094,14,50,0.8997940881053528,17.824908077397552
Littérature,11.234545012681465,40,14,0.9975720621506836,14.498879337432689
Sciences,19.174005425197848,22,85,0.35851683308345816,8.601111656392604
Langues,50.94330337565492,48,78,0.3464081531610428,16.084164212354207
Sciences,36.82132780504239,9,44,0.22817220527424464,14.180047592951896
Histoire,42.305376687510275,14,98,0.09728686285890431,13.683210099188281
Littérature,31.44491956864028,30,88,0.4778630479057706,14.162103618943613
Sciences,31.781606484526527,37,51,0.3399289909222204,12.984951776709226
Histoire,16.270200689923367,31,93,0.34957311843853733,8.185085141643023
Sciences,18.5496322984186,46,36,0.2875643342370995,10.326921043600047
Littérature,55.949853844309544,26,56,0.8683550556780286,20.0
Littérature,32.88160511670711,15,53,0.06869619782576697,17.666271553041334
Histoire,33.622754451240155,40,27,0.3215658952511141,15.551175248429782
Histoire,43.31653864478769,7,16,0.42872114546524087,19.963053063465335
Histoire,10.706347752016507,37,42,0.12647888873820523,8.958925798219346
Histoire,36.63470766987263,32,50,0.16206138053055452,14.718441601748737
Histoire,54.266777594548024,41,26,0.4205206445301851,20.0
Littérature,30.865225007550308,26,97,0.7394225438455905,14.893704099453473
Langues,30.630184227969643,46,93,0.04288084525925784,9.854784761225213
Histoire,32.66551273032401,48,10,0.7705087548927547,17.34501920525411
Langues,52.7551026252219,33,44,0.01665379952596835,18.386853380552573
Histoire,40.50005430844146,25,66,0.11845349926166027,14.80391423057891
Histoire,47.36754515067221,34,42,0.10508075463326005,17.426836307371303
Histoire,45.90750787132734,48,18,0.47818641642801085,18.892752613150734
Littérature,12.542987456883555,43,37,0.8415421725531481,14.444574600408272
Langues,58.83498129892147,26,32,0.9775692386926587,20.0
Littérature,45.31040861979386,29,9,0.9635461190806749,20.0
Sciences,39.00626230893579,14,76,0.03954352703911701,12.96506805998132
Histoire,12.258828997482142,36,76,0.4321769058769095,8.41250163005994
Histoire,55.904059516932406,36,48,0.3637110646327024,19.50136064567526
Langues,33.47784081775184,11,82,0.9672957700438275,15.241246810543673
Littérature,55.55961907084929,25,62,0.018406437827163113,19.765853395662717
Littérature,30.92034667870111,35,52,0.15294701209066242,13.671442300191877
Littérature,38.86525000640219,40,70,0.0015426148625826697,15.555927852423075
Histoire,54.68589647613668,18,66,0.19933842423835169,18.514029526998144
Langues,33.041546643701096,31,79,0.29979611243851056,12.598687758859722
Sciences,18.9765701596771,47,9,0.40082967220676213,12.491445881042775
Sciences,31.2532456706708,37,3,0.6262708524528838,16.045894953804456
Littérature,29.08133145843311,31,81,0.4555193126687712,14.278533999106985
Langues,46.54315323494272,1,20,0.9139791722672748,20.0
Littérature,52.036681328563546,17,57,0.655604962341407,20.0
Littérature,10.566613115430336,7,22,0.6255857424647373,16.500581257872255
Littérature,34.74075670456894,25,48,0.7728470578561183,18.73470566271572
Sciences,23.363351963965425,31,49,0.2902417675851464,10.99758710992697
Sciences,18.221634483889297,28,96,0.30264836183606914,8.32627168414731
Littérature,43.28528337856873,36,74,0.4851881371800435,17.899815132082693
Langues,51.77728205859717,32,71,0.8902527934566539,18.565881321157317
Sciences,37.22028769946642,20,33,0.050363137648753775,14.717282717743094
Littérature,19.68970785305482,35,66,0.8405331471861729,13.974373242247855
Sciences,47.564266350115346,8,44,0.11579983770741775,18.587874946213375
Histoire,36.06663344786845,25,52,0.7246430637614489,16.322938867507617
Histoire,50.23190633977048,24,94,0.13669863763043577,15.438684924393979
Sciences,58.236141323381574,3,29,0.2849896015210288,20.0
Littérature,30.967549586738677,30,95,0.005797571962870118,11.239588007114154
Sciences,25.950104772307327,38,71,0.3372896384169417,9.963962230965953
Langues,24.10397545246738,37,98,0.2968752062636453,9.213232674489467
Littérature,44.54932333260836,1,65,0.8495477222063718,20.0
Littérature,58.59387040899152,18,58,0.5286068472110214,20.0
Littérature,24.290947705066834,19,54,0.9376034838683338,17.444411196160416
Littérature,33.11391078322093,9,21,0.11625763640520181,18.57632258835243
Langues,38.81654632309806,7,62,0.4578671584826717,16.296235383751302
Sciences,57.69617955232205,17,98,0.4190331724491446,16.059852069709198
Sciences,22.357258299556754,33,66,0.3885511301126715,9.435170306711754
Histoire,58.081648783756556,35,83,0.9066356350580965,19.04363083876617
Littérature,36.201304729546166,11,80,0.06558524979694447,14.364999052326976
Histoire,46.41934810450025,1,58,0.8152674474868331,19.3107782328921
Langues,49.06704483793985,20,19,0.03890767074636292,19.60097166433636
Sciences,18.230461444836756,45,34,0.21020210144162532,10.601652041268496
Sciences,58.73723025001067,31,67,0.06446862842598255,18.02037723187127
Littérature,58.80602889040832,35,2,0.8534738506653222,20.0
Sciences,53.30850276286033,8,92,0.5621722849528087,17.756907613694008
Langues,52.167740773632424,4,80,0.7001301710161576,18.795519888933203
Langues,26.313221086509987,9,5,0.0078392898281191,15.504232847284522
Littérature,52.603323035060725,12,36,0.31105498275671906,20.0
Histoire,54.41639785631295,4,76,0.6954578689057423,19.49751390587338
Littérature,23.326322561302,17,4,0.6220616352814364,16.55148411416386
Langues,18.53281099635043,22,12,0.5034404428303662,14.427078784640091
Sciences,47.848937457184796,32,92,0.7695776459699034,15.089624533982638
Sciences,38.88676469466216,35,95,0.8713819430029115,14.991056187829086
Sciences,15.393159991757962,25,54,0.8715223322685336,10.402295822138102
Langues,29.97527995290522,37,42,0.4238226538981056,14.266049181237674
Histoire,26.59999725828133,32,31,0.7408375018342552,15.373140183681894
Littérature,43.03454069984864,9,15,0.13802393161139204,20.0
Histoire,31.020257700905887,18,15,0.3018807553597863,16.513435857443692
Sciences,42.433814974219665,31,49,0.5278548516855506,15.617946817065606
Littérature,49.96940340391211,39,8,0.1620546450655309,20.0
Langues,45.35362761328405,36,91,0.00816483650234634,13.702828957300634
Langues,40.87676714537496,30,82,0.5248069543910793,14.80205976245456
Histoire,55.32338649115012,17,97,0.377780816333646,17.223242976237326
Littérature,22.389087836058486,43,93,0.9704995828811682,13.283992362815331
Sciences,35.37782494264829,39,55,0.7171038603245753,13.943266126285293
Histoire,47.80558265020842,32,96,0.5060955299281484,15.33254501526519
Langues,21.201719849600355,36,98,0.44544308266095023,9.094034980633225
Littérature,20.58468208065714,15,67,0.3978321556462012,12.781673806686994
Littérature,44.21365225771181,3,13,0.7787393193726784,20.0
Langues,49.03195783761702,3,55,0.7620213799088099,19.823429009377495
Sciences,54.31823941548506,3,45,0.9443861707597856,20.0
Sciences,32.41568444802135,41,47,0.35589625277952996,12.928154493077525
Langues,45.81480461874537,49,69,0.33130974179452244,15.409397008598575
Langues,18.547477711380157,22,28,0.23557780040827792,12.564410200876198
Sciences,25.737962620022998,35,83,0.9850636543328535,11.696270960971969
Histoire,41.60604071383697,41,87,0.6947193401335139,14.663469488753186
Histoire,17.394177600324838,27,32,0.2176093389176278,11.802907612792223
Littérature,57.78411943474099,28,45,0.025516940947040823,20.0
Littérature,16.392873889425015,12,93,0.5173129642318409,10.365100413369111
Histoire,48.838208412762214,20,1,0.8170261505556952,20.0
Littérature,25.93069276343126,37,11,0.5225008441462112,19.168613519723653
Histoire,46.645264054736096,44,74,0.48529135527307354,15.87050892019094
Littérature,30.23788539408532,48,23,0.6976804353767891,19.10012587326237
Histoire,47.38144226227973,21,58,0.8399102457124875,18.768772216957775
Littérature,55.01691713528147,33,7,0.7390238733197401,20.0
Littérature,39.8071668404212,36,81,0.5113300408487976,15.270583415549542
Histoire,18.19640334135432,44,53,0.2736463193442701,10.234433430370908
Sciences,57.553471252465116,29,83,0.9783852223800896,17.98616107146459
Histoire,36.624279142302754,43,37,0.3641456460659892,15.617695324468764
Histoire,21.971369701916352,22,72,0.6730693678331215,12.125988537923082
Langues,30.421365028149012,40,77,0.4547640790393147,12.236223354387198
Sciences,46.054627584089324,16,44,0.09674581400983961,16.84940663867213
Littérature,56.765020419328074,28,3,0.20637880814027865,20.0
Sciences,55.329315885921254,35,6,0.27489873261776365,20.0
Sciences,17.014464895024737,11,41,0.9589242984460986,13.16088754987538
Sciences,53.589479255724875,16,98,0.5345111848946738,15.333265923778548
Langues,39.5083590158107,17,50,0.7695054328366339,17.603242271531478
Langues,30.483973247948583,36,12,0.6838570439213012,16.99346593912927
Littérature,33.21835121667037,32,64,0.3574600825841018,14.909463218730737
Histoire,49.73058591324874,47,11,0.9015121776044487,20.0
Sciences,52.23875397014929,44,11,0.5905859967985522,19.601041239806385
Littérature,42.89484473964646,6,41,0.6735448948488306,20.0
Littérature,12.923064651394657,3,36,0.3752780304630725,14.787406278481658
Langues,50.42318366470201,3,13,0.6932790663504447,20.0
Histoire,11.287210687493474,20,42,0.08618995673815166,9.626014180672767
Histoire,29.388407101090326,31,56,0.6626320301760988,14.258699782257567
Langues,32.208371885605914,38,36,0.3344256218144559,14.81394576738337
Sciences,35.30533470826782,41,76,0.12505912473752034,11.340206753196064
Langues,22.797669639753217,2,92,0.8234808840061876,12.387598280359668
Littérature,30.953309569017854,40,17,0.009269884722579724,15.252650251453602
Langues,49.364921329419914,5,1,0.0071183476677210145,20.0
Histoire,23.563320334208235,35,29,0.7333701613601133,14.715567522233098
Sciences,50.66253809858515,22,49,0.8557932971611223,19.148398257290964
Littérature,10.62879254368095,43,77,0.762606532102455,10.831258703090576
Littérature,17.13994334540553,13,24,0.9820381933363611,17.13242127375049
Histoire,56.26503370874867,34,39,0.43428217836268956,20.0
Langues,33.51999646104565,10,35,0.3734023872176806,16.397727166511952
Littérature,12.539881995173914,38,2,0.9657496307158173,16.47058946800175
Langues,40.522162631386436,20,59,0.2898328591967727,15.883014242234214
Littérature,32.800352039879314,32,57,0.7436192393275755,16.717701526866037
Histoire,14.429383440090096,46,47,0.3184573068791806,9.827513943862474
Littérature,27.398124657443155,5,4,0.7921006842810832,20.0
Littérature,40.721304217699945,6,41,0.04152243832915148,19.24830181864117
Sciences,41.38542722810592,28,13,0.36907279233881285,17.25504792925438
Littérature,54.345151480287925,39,22,0.6245578430652848,20.0
Histoire,34.625304469154486,18,65,0.16413133581488737,13.926326470211611
Littérature,15.236889697054014,15,60,0.5053700986476174,11.80284448148409
Histoire,15.677655353671152,42,20,0.4848760659009367,12.464233184445723
Langues,30.84016533653618,9,97,0.279493451933285,11.846691577321524
Histoire,19.26605693647908,18,46,0.1641150490847687,11.566478485524186
Langues,56.04769164067735,17,1,0.7799495221743917,20.0
Littérature,20.603912134439142,5,19,0.8046404095440822,18.70760951826921
Histoire,28.81848782968835,46,64,0.9937612642710737,14.064735654011189
Sciences,35.619094120126064,42,56,0.4483366414324277,13.823602069055903
Histoire,26.520111869124364,30,82,0.9255332559799,12.951984277142557
Langues,43.22981331088914,49,26,0.5435659163390714,17.957945001713735
Langues,40.26277779976059,28,50,0.595965683202291,16.858669756784757
Sciences,56.968384739404165,3,6,0.33909081432254295,20.0
Histoire,51.597953027356574,37,9,0.6351021954726628,20.0
Littérature,40.1480844304372,28,67,0.2262012883085569,16.269744461151923
Histoire,32.3355856323619,48,72,0.8457035255710209,13.776240124145456
Histoire,40.73873436253547,6,59,0.8763688853455436,18.041108251851004
Histoire,41.15329997920486,47,34,0.47605911375367105,16.933626332957846
Sciences,23.478879996800448,28,23,0.28898353022091483,11.525383751072434
Sciences,18.900879272810606,17,10,0.7329449032049955,13.563309149248003
Sciences,35.95037768889837,36,84,0.1441680640412757,10.94512409749052
Sciences,25.363156525273197,43,55,0.3068592524746222,11.510598585993934
Sciences,29.26152233460914,1,99,0.45471453276874974,10.918451904790198
Littérature,10.083181183850517,13,83,0.05805354267403651,9.290822595068992
Histoire,44.083898892391176,8,70,0.12684148917522997,16.08722011878682
Histoire,12.900772858337008,27,72,0.7915746496809919,10.436081440470863
Littérature,46.77357341009719,17,83,0.24685113045712437,18.676564384365072
Littérature,20.39799290363294,33,10,0.6979598322124202,17.114853468158472
Littérature,18.238245157750228,24,81,0.5817025710989717,13.57472633091642
Littérature,40.027811308311996,16,2,0.03272443177129203,18.856348394850603
Sciences,59.173646900242055,44,95,0.6373927138788991,16.233900746997925
Histoire,31.1034795082766,25,90,0.45776720946611327,12.213942289155986
Littérature,53.46595510321345,39,38,0.10091833759149982,20.0
Langues,13.09204377981579,13,57,0.3444090348425387,10.342145749249752
Littérature,35.43341287173284,42,62,0.5070048603269841,18.20834901487824
Histoire,44.0882932125819,34,55,0.009699772349650582,15.65181262541949
Langues,28.76946094951162,9,78,0.36957533594049574,12.796759458806603
Littérature,16.473476122589645,29,90,0.7022341875510781,13.351831582192855
Sciences,10.770322291345293,12,32,0.39432593264219507,10.415890307749105
Sciences,29.33711680437985,33,69,0.47349220637704625,11.594204173129215
Langues,47.13692335720868,14,99,0.10514505765567383,14.753988529834563
Sciences,59.52758669146022,19,73,0.8299144039101722,18.95879207906661
Langues,33.15363118455555,14,1,0.9819774671041831,19.958553185615827
Littérature,24.74585887358502,7,12,0.5687916372230413,19.420148719843194
Histoire,27.333342052230606,19,18,0.7844273282546405,16.960788442595653
Langues,14.596553959909405,44,42,0.8012907197391627,11.941156028660602
Littérature,32.50566161318764,13,40,0.4943396600314657,18.258053970390733
Langues,41.356431152447904,16,54,0.09839425831531601,16.027769789838654
Histoire,41.17887061185403,22,12,0.0484613881596202,18.135729187647897
Sciences,10.638451375645415,42,94,0.3943219148314152,5.931465869465364
Sciences,41.68659822705085,21,34,0.7039370539168545,17.29280848826604
Langues,43.284321432919214,27,62,0.08200647751629453,15.509381086666437
Histoire,35.10122642000505,18,38,0.17568721846270685,15.687473810706663
Littérature,57.24396497101554,6,48,0.18832241417900963,20.0
Littérature,22.90223720813089,29,18,0.14396911015792258,14.442429657136222
Littérature,52.59579543260673,33,39,0.8140043829768709,20.0
Langues,18.711078190602812,24,90,0.864532224520975,10.924836140847631
Sciences,23.0977587230621,47,71,0.325505971961925,9.854744089639237
Langues,20.24493875359139,27,43,0.18745597759427224,11.687141793368726
Langues,54.265974818044725,13,41,0.2269950657282903,20.0
Langues,49.67628397374126,13,87,0.8064267228373736,17.74149705563303
Littérature,32.52418875537244,4,3,0.27008079967280674,20.0
Histoire,28.901153595111715,15,37,0.7472850294202953,16.192829309387132
Langues,10.645064487645246,15,19,0.5548104307704987,12.766223676400212
Littérature,45.0969794268552,33,93,0.8775269795506833,18.742222663059458
Langues,58.246906263228354,13,67,0.0008071936199423035,19.05260635152915
Langues,48.92596618072366,34,2,0.8942818053392242,20.0
Littérature,21.653831310936347,29,83,0.05044992555042749,11.022232444741627
Histoire,23.225101570508457,14,19,0.9187972440746804,16.683074032206108
Histoire,31.14014327393827,13,3,0.10831612122111889,16.886865264346643
Sciences,30.386584157163572,32,21,0.2949235888919699,15.048307820121003
Langues,21.61688407340388,16,80,0.22756850037996212,10.350236222265021
Sciences,49.580889389727716,45,28,0.17516792004717285,17.099522287827714
Littérature,49.30428499420812,24,59,0.6985870561019948,20.0
Langues,45.32354173884079,29,88,0.5180927777647034,15.425137528867985
Littérature,10.24803007845402,26,74,0.8642015560971673,11.695473262815392
Sciences,55.86891492000683,43,52,0.8010739911578111,18.683489859995348
